Banco,Producto,Tasa,Moneda,Fecha de registro,Observaciones
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 150,000 hasta S/ 200,000. | Periodicidad: Anual | Condiciones: De S/ 150,000 hasta menos de S/ 200,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 200,000 hasta S/ 250,000. | Periodicidad: Anual | Condiciones: De S/ 200,000 hasta menos de S/ 250,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 250,000 hasta S/ 300,000. | Periodicidad: Anual | Condiciones: De S/ 250,000 hasta menos de S/ 300,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 300,000 hasta S/ 600,000. | Periodicidad: Anual | Condiciones: De S/ 300,000 hasta menos de S/ 600,000 - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 600,000 a más. | Periodicidad: Anual | Condiciones: De S/ 600,000 a más - con plazo máximo 60 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 87,500 hasta S/ 100,000 con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 87,500 hasta menos de S/ 100,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 100,000 hasta S/ 150,000 con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 100,000 hasta menos de S/ 150,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 150,000 hasta S/ 200,000 con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 150,000 hasta menos de S/ 200,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 200,000 hasta S/ 250,000 con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 200,000 hasta menos de S/ 250,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 250,000 hasta S/ 300,000 con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 250,000 hasta menos de S/ 300,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 300,000 hasta S/ 600,000 con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 300,000 hasta menos de S/ 600,000 - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,MN,2025-10-24,"Tipo: TASA | Tasas de interés anual efectiva (TEA) para créditos efectivos con garantía hipotecaria de S/ 600,000 a más con plazo de 120 meses. | Periodicidad: Anual | Condiciones: De S/ 600,000 a más - con plazo máximo 120 meses | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito"
BCP,Préstamo Personal con Garantía Líquida,N/A,,2025-10-24,Tipo: TASA | Indicador de la Tasa Anual Efectiva expresada en un periodo de 360 días. | Cliente: Persona Natural | Segmento: Banca Consumo | Categoría: Crédito
BCP,Tarjeta de Crédito Visa Infinite Qore,N/A,,2025-10-24,Tipo: COMISION | Comisión anual por membresía de la tarjeta Visa Infinite Qore. | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Membresía
BCP,Tarjeta de Crédito Visa Infinite Qore,N/A,,2025-10-24,Tipo: COMISION | Comisión anual por membresía de la tarjeta Visa Infinite Qore. | Periodicidad: Anual | Cliente: Persona Natural | Categoría: Membresía
BCP,Tarjeta de Crédito Visa Infinite Qore,MN: Mín S/ 500.0,MN,01/12/2024,"Tipo: COMISION | Comisión anual por membresía de la tarjeta Visa Infinite Qore, exonerable bajo ciertas condiciones de consumo. | Si utilizó su tarjeta en cada uno de los doce meses previos al aniversario y el consumo promedio en ese periodo fue mayor a S/15,000 mensuales, le exoneraremos del pago de comisión de membresía. Para el cálculo del promedio se tomarán en cuenta todos los consumos, incluyendo las compras, disposición de efectivo, prestamos tarjeteros, compras de deuda, pago de servicios y/o débitos automáticos. | Periodicidad: Anual | Condiciones: Consumo promedio mensual mayor a S/15,000 | Cliente: Persona Natural | Categoría: Membresía"
BCP,Tarjeta de Crédito Visa Infinite Qore,N/A,,2025-10-24,Tipo: OTRO | Costo por envío físico del estado de | Cliente: Persona Natural | Categoría: Servicio
BCP,Tarjeta de Crédito Visa Compra de Pasajes,MN: S/ 85.0,MN,10/03/2009,Tipo: COMISION | Comisión por afiliación de tarjeta de crédito Visa para compra de pasajes. | Por afiliación | Periodicidad: Anual | Categoría: Afiliación
BCP,Tarjeta de Crédito Visa Compra de Pasajes,MN: S/ 85.0,MN,10/03/2009,Tipo: COMISION | Comisión anual por renovación de tarjeta de crédito Visa para compra de pasajes. | Anual | Periodicidad: Anual | Categoría: Renovación
BCP,Tarjeta de Crédito Visa Compra de Pasajes,MN: S/ 13.0,MN,10/03/2009,Tipo: COMISION | Comisión mensual por mantenimiento de tarjeta de crédito Visa para compra de pasajes. | Mensual | Periodicidad: Mensual | Categoría: Mantenimiento
BCP,Cuenta Premio BCP,MN: 3.0%,AMBAS,1/11/2020,Tipo: COMISION | Comisión por conversión de moneda en operaciones POS o digitales en el extranjero. | Para operaciones en POS hechas en el extranjero en moneda diferente al Dólar Americano o para operaciones digitales procesadas en el extranjero por el comercio en moneda diferente al Dólar Americano | Periodicidad: Por operación | Categoría: Conversión de moneda
BCP,Cuenta Premio BCP,MN: S/ 9.0,MN,1/04/2022,Tipo: COMISION | Comisión por depósito adicional en ventanilla en moneda nacional. | Periodicidad: Por operación | Condiciones: A partir del 3° deposito | Categoría: Depósito adicional
BCP,Cuenta Premio BCP,ME: $ 3.6,ME,1/04/2022,Tipo: COMISION | Comisión por depósito adicional en ventanilla en moneda extranjera. | Periodicidad: Por operación | Condiciones: A partir del 3° deposito | Categoría: Depósito adicional
BCP,Cuenta Premio BCP,MN: S/ 9.0,MN,1/04/2022,Tipo: COMISION | Comisión por retiro adicional en ventanilla en moneda nacional. | Periodicidad: Por operación | Condiciones: Aplica a partir del 3° retiro | Categoría: Retiro adicional
BCP,Cuenta Premio BCP,ME: $ 3.6,ME,1/04/2022,Tipo: COMISION | Comisión por retiro adicional en ventanilla en moneda extranjera. | Periodicidad: Por operación | Condiciones: Aplica a partir del 3° retiro | Categoría: Retiro adicional
BCP,Cuenta Premio BCP,MN: Mín S/ Libre,MN,1/04/2022,Tipo: OTRO | Operación libre en cajeros BCP en moneda nacional. | Periodicidad: Por operación | Categoría: Uso de cajeros BCP
BCP,Cuenta Premio BCP,ME: Mín $ Libre,ME,1/04/2022,Tipo: OTRO | Operación libre en cajeros BCP en moneda extranjera. | Periodicidad: Por operación | Categoría: Uso de cajeros BCP
BCP,Cuenta Premio BCP,MN: S/ 20.0,MN,1/04/2022,Tipo: COMISION | Comisión por uso de cajeros de otras instituciones nacionales en moneda nacional. | Periodicidad: Por operación | Categoría: Uso de otros cajeros Nacional
BCP,Cuenta Premio BCP,ME: $ 6.6,ME,1/04/2022,Tipo: COMISION | Comisión por uso de cajeros de otras instituciones nacionales en moneda extranjera. | Periodicidad: Por operación | Categoría: Uso de otros cajeros Nacional
BCP,Cuenta Premio BCP,MN: S/ 20.0,MN,1/04/2022,"Tipo: COMISION | Comisión por uso de cajeros internacionales en moneda nacional. | Para los retiros efectuados en otros países, excepto EE.UU, se suma al costo fijo el 3% del monto de la transacción. | Periodicidad: Por operación | Categoría: Uso de otros cajeros Internacional"
BCP,Cuenta Premio BCP,ME: $ 6.6,ME,1/04/2022,Tipo: COMISION | Comisión por uso de cajeros internacionales en moneda extranjera. | Periodicidad: Por operación | Categoría: Uso de otros cajeros Internacional
BCP,Cuenta Premio BCP,MN: S/ 10.0,MN,1/04/2022,Tipo: COMISION | Comisión mensual por envío físico de estado de cuenta en moneda nacional. | Periodicidad: Mensual | Categoría: Envío físico de estado de cuenta
BCP,Cuenta Premio BCP,ME: $ 3.77,ME,1/04/2022,Tipo: COMISION | Comisión mensual por envío físico de estado de cuenta en moneda extranjera. | Periodicidad: Mensual | Categoría: Envío físico de estado de cuenta
BCP,Cuenta Premio BCP,MN: S/ 10.0,MN,1/04/2022,Tipo: COMISION | Comisión mensual por mantenimiento de cuenta en moneda nacional. | Periodicidad: Mensual | Categoría: Mantenimiento de cuenta
BCP,Cuenta Premio BCP,ME: $ 3.77,ME,1/04/2022,Tipo: COMISION | Comisión mensual por mantenimiento de cuenta en moneda extranjera. | Periodicidad: Mensual | Categoría: Mantenimiento de cuenta
BCP,Servicios Transversales,MN: S/ 25.0,MN,01/01/2014,"Tipo: COMISION | Comisión por segunda constancia de no adeudo en moneda nacional. | Periodicidad: Por operación | Condiciones: Aplica para productos: Crédito Efectivo, Crédito Estudios, Crédito Vehicular, Compra Inteligente, Crédito Efectivo con Garantía Hipotecaria, Hipotecarios, Mivivienda, Techo Propio, Credito Negocios, Tarjeta Solución Negocios, Tarjeta Crédito Negocios, Tarjetas de Crédito Visa, American Express, Mastercard, Cuenta Corriente y Cuenta Maestra | Categoría: Segunda Constancia de No Adeudo"
BCP,Servicios Transversales,ME: $ 7.5,ME,01/01/2014,"Tipo: COMISION | Comisión por segunda constancia de no adeudo en moneda extranjera. | Periodicidad: Por operación | Condiciones: Aplica para productos: Crédito Efectivo, Crédito Estudios, Crédito Vehicular, Compra Inteligente, Crédito Efectivo con Garantía Hipotecaria, Hipotecarios, Mivivienda, Techo Propio, Credito Negocios, Tarjeta Solución Negocios, Tarjeta Crédito Negocios, Tarjetas de Crédito Visa, American Express, Mastercard, Cuenta Corriente y Cuenta Maestra | Categoría: Segunda Constancia de No Adeudo"
BCP,Servicios Transversales,MN: S/ 25.0,MN,01/01/2014,"Tipo: COMISION | Comisión por certificado de situación crediticia en moneda nacional. | Periodicidad: Por operación | Condiciones: Aplica para productos: Crédito Efectivo, Crédito Estudios, Crédito Vehicular, Compra Inteligente, Crédito Efectivo con Garantía Hipotecaria, Hipotecarios, Mivivienda, Techo Propio, Credito Negocios, Tarjeta Solución Negocios, Tarjeta Crédito Negocios, Tarjetas de Crédito Visa, American Express, Mastercard, Cuenta Corriente y Cuenta Maestra | Categoría: Certificado de situación crediticia"
BCP,Servicios Transversales,ME: $ 7.5,ME,01/01/2014,"Tipo: COMISION | Comisión por certificado de situación crediticia en moneda extranjera. | Aplica para productos: Tarjetas de Crédito Visa, American Express, Mastercard, Cuentas de Ahorro, Cuenta Sueldo, Cuenta Corriente y Cuenta Maestra | Periodicidad: Por operación | Condiciones: Aplica para productos: Tarjetas de Crédito Visa, American Express, Mastercard, Cuentas de Ahorro, Cuenta Sueldo, Cuenta Corriente y Cuenta Maestra | Categoría: Certificado de situación crediticia"
BCP,Servicios Transversales,MN: S/ 25.0,MN,01/01/2014,"Tipo: COMISION | Comisión por carta de presentación a embajadas. | Periodicidad: Por operación | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Carta de Presentación a Embajadas"
BCP,Servicios Transversales,MN: S/ 7.0,MN,01/01/2014,"Tipo: COMISION | Comisión por saldos y movimientos en moneda nacional. | Periodicidad: Por operación | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Saldos y Movimientos"
BCP,Servicios Transversales,ME: $ 2.64,ME,01/01/2014,"Tipo: COMISION | Comisión por saldos y movimientos en moneda extranjera. | Periodicidad: Por operación | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Saldos y Movimientos"
BCP,Servicios Transversales,MN: S/ 0.8,MN,01/01/2014,"Tipo: COMISION | Comisión por envío físico adicional de estado de cuenta por hoja en moneda nacional. | Periodicidad: Por hoja | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Envío físico adicional por hoja"
BCP,Servicios Transversales,ME: $ 0.3,ME,01/01/2014,"Tipo: COMISION | Comisión por envío físico adicional de estado de cuenta por hoja en moneda extranjera. | Periodicidad: Por Hoja | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Envío físico adicional por hoja"
BCP,Servicios Transversales,MN: S/ 52.0,MN,01/01/2014,"Tipo: COMISION | Comisión por búsqueda de cuentas de hasta 5 años en moneda nacional. | Periodicidad: Por solicitud | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Búsqueda de cuentas"
BCP,Servicios Transversales,ME: $ 15.0,ME,01/01/2014,"Tipo: COMISION | Comisión por búsqueda de cuentas de hasta 5 años en moneda extranjera. | Periodicidad: Por solicitud | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Búsqueda de cuentas"
BCP,Servicios Transversales,MN: S/ 105.0,MN,01/01/2014,"Tipo: COMISION | Comisión por búsqueda de cuentas de más de 5 años en moneda nacional. | Periodicidad: Por solicitud | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Búsqueda de cuentas"
BCP,Servicios Transversales,ME: $ 30.0,ME,01/01/2014,"Tipo: COMISION | Comisión por búsqueda de cuentas de más de 5 años en moneda extranjera. | Periodicidad: Por solicitud | Condiciones: Aplica para productos: Cuentas de Ahorro, Cuenta Sueldo Cuenta Corriente y Cuenta Maestra | Categoría: Búsqueda de cuentas"
BCP,Servicios Transversales,MN: S/ 59.0,MN,2025-10-24,"Tipo: COMISION | Comisión por evaluación de cliente para amortización de créditos hipotecarios con fondos de AFP. | Evaluación del Cliente para Amortización de créditos hipotecarios con fondos de su AFP: Sólo aplica para clientes que deseen realizar una amortización de su 1er crédito hipotecario según lo dispuesto en la Ley N° 30478 y según los requerimientos señalados en la Resolución SBS N° 3663-2016-SBS Dicha comisión es por la recepción, revisión, análisis y procesamiento de la información asociada a la emisión de la constancia de pre-conformidad que será enviada a la AFP del cliente, en caso el resultado de la evaluación sea positiva. | Categoría: Evaluación del Cliente para Amortización de créditos hipotecarios con fondos de su AFP"
BCP,Saldos Deudores en Cuenta Corriente,MN: 87.91%,AMBAS,2025-10-24,Tipo: TASA | Tasa anual por saldos deudores en cuenta corriente no cubiertos al final del día. | Saldos Deudores que se toman en Cuenta Corriente y NO son cubiertos hasta antes de las 09:15 P.M. horas del día. | Periodicidad: Anual | Cobro: Al final del día | Condiciones: Saldos no cubiertos antes de las 09:15 PM | Categoría: Interés
